,ts_code,exchange,name,per_unit,opt_type,call_put,exercise_type,exercise_price,maturity_date,list_date,delist_date
1211,10001612.SH,SSE,华夏上证50ETF期权1906认沽2.55,10000.0,ETF期权,P,欧式,2.55,20190626,20181203,20190626
1212,10001613.SH,SSE,华夏上证50ETF期权1906认沽2.60,10000.0,ETF期权,P,欧式,2.6,20190626,20181203,20190626
1213,10001614.SH,SSE,华夏上证50ETF期权1906认沽2.65,10000.0,ETF期权,P,欧式,2.65,20190626,20181203,20190626
1214,10001235.SH,SSE,华夏上证50ETF期权1802认购2.60,10000.0,ETF期权,C,欧式,2.6,20180228,20180212,20180228
1215,10001236.SH,SSE,华夏上证50ETF期权1802认沽2.60,10000.0,ETF期权,P,欧式,2.6,20180228,20180212,20180228
1216,10001237.SH,SSE,华夏上证50ETF期权1803认购2.60,10000.0,ETF期权,C,欧式,2.6,20180328,20180212,20180328
1217,10001238.SH,SSE,华夏上证50ETF期权1803认沽2.60,10000.0,ETF期权,P,欧式,2.6,20180328,20180212,20180328
1218,10001239.SH,SSE,华夏上证50ETF期权1806认购2.60,10000.0,ETF期权,C,欧式,2.6,20180627,20180212,20180627
1219,10001240.SH,SSE,华夏上证50ETF期权1806认沽2.60,10000.0,ETF期权,P,欧式,2.6,20180627,20180212,20180627
1220,10001241.SH,SSE,华夏上证50ETF期权1809认购2.60,10000.0,ETF期权,C,欧式,2.6,20180926,20180212,20180926
1221,10001242.SH,SSE,华夏上证50ETF期权1809认购2.65,10000.0,ETF期权,C,欧式,2.65,20180926,20180212,20180926
1222,10001243.SH,SSE,华夏上证50ETF期权1809认购2.70,10000.0,ETF期权,C,欧式,2.7,20180926,20180212,20180926
1223,10001244.SH,SSE,华夏上证50ETF期权1809认沽2.60,10000.0,ETF期权,P,欧式,2.6,20180926,20180212,20180926
1224,10001245.SH,SSE,华夏上证50ETF期权1809认沽2.65,10000.0,ETF期权,P,欧式,2.65,20180926,20180212,20180926
1225,10001246.SH,SSE,华夏上证50ETF期权1809认沽2.70,10000.0,ETF期权,P,欧式,2.7,20180926,20180212,20180926
1226,10000449.SH,SSE,华夏上证50ETF期权1606认购2.20,10000.0,ETF期权,C,欧式,2.2,20160622,20151029,20160622
1227,10000413.SH,SSE,华夏上证50ETF期权1510认沽2.00,10000.0,ETF期权,P,欧式,2.0,20151028,20150827,20151028
1228,10000006.SH,SSE,华夏上证50ETF期权1503认沽2.20,10000.0,ETF期权,P,欧式,2.2,20150325,20150209,20150325
1229,10000351.SH,SSE,华夏上证50ETF期权1508认购2.05,10000.0,ETF期权,C,欧式,2.05,20150826,20150825,20150826
1230,10000239.SH,SSE,华夏上证50ETF期权1512认沽2.75,10000.0,ETF期权,P,欧式,2.75,20151223,20150623,20151223
1231,10000762.SH,SSE,华夏上证50ETF期权1701认沽2.495,10220.0,ETF期权,P,欧式,2.495,20170125,20161125,20170125
1232,10000702.SH,SSE,华夏上证50ETF期权1610认购2.35,10000.0,ETF期权,C,欧式,2.35,20161026,20160825,20161026
1233,10000484.SH,SSE,华夏上证50ETF期权1601认沽2.35,10000.0,ETF期权,P,欧式,2.35,20160127,20151126,20160127
1234,10000405.SH,SSE,华夏上证50ETF期权1510认购1.85,10000.0,ETF期权,C,欧式,1.85,20151028,20150827,20151028
1235,10000564.SH,SSE,华夏上证50ETF期权1609认沽2.05,10000.0,ETF期权,P,欧式,2.05,20160928,20160128,20160928
1236,10000716.SH,SSE,华夏上证50ETF期权1611认购2.25,10000.0,ETF期权,C,欧式,2.25,20161123,20160929,20161123
1237,10000210.SH,SSE,华夏上证50ETF期权1507认购3.40,10000.0,ETF期权,C,欧式,3.4,20150722,20150528,20150722
1238,10000735.SH,SSE,华夏上证50ETF期权1706认沽2.299,10220.0,ETF期权,P,欧式,2.299,20170628,20161027,20170628
1239,10000242.SH,SSE,华夏上证50ETF期权1508认购2.95,10000.0,ETF期权,C,欧式,2.95,20150826,20150625,20150826
1240,10000185.SH,SSE,华夏上证50ETF期权1512认购3.20,10000.0,ETF期权,C,欧式,3.2,20151223,20150423,20151223
1241,10000685.SH,SSE,华夏上证50ETF期权1608认沽2.40,10000.0,ETF期权,P,欧式,2.4,20160824,20160816,20160824
1242,10000140.SH,SSE,华夏上证50ETF期权1509认购2.95,10000.0,ETF期权,C,欧式,2.95,20150923,20150408,20150923
1243,10000026.SH,SSE,华夏上证50ETF期权1506认沽2.20,10000.0,ETF期权,P,欧式,2.2,20150624,20150209,20150624
1244,10000779.SH,SSE,华夏上证50ETF期权1701认购2.40,10000.0,ETF期权,C,欧式,2.4,20170125,20161129,20170125
1245,10000607.SH,SSE,华夏上证50ETF期权1605认沽2.10,10000.0,ETF期权,P,欧式,2.1,20160525,20160324,20160525
1246,10000714.SH,SSE,华夏上证50ETF期权1611认购2.15,10000.0,ETF期权,C,欧式,2.15,20161123,20160929,20161123
1247,10000445.SH,SSE,华夏上证50ETF期权1510认购2.45,10000.0,ETF期权,C,欧式,2.45,20151028,20151021,20151028
1248,10000435.SH,SSE,华夏上证50ETF期权1511认沽2.25,10000.0,ETF期权,P,欧式,2.25,20151125,20150924,20151125
1249,10000154.SH,SSE,华夏上证50ETF期权1505认沽3.10,10000.0,ETF期权,P,欧式,3.1,20150527,20150413,20150527
1250,10000097.SH,SSE,华夏上证50ETF期权1503认购2.80,10000.0,ETF期权,C,欧式,2.8,20150325,20150324,20150325
1251,10000961.SH,SSE,华夏上证50ETF期权1707认购2.80,10000.0,ETF期权,C,欧式,2.8,20170726,20170720,20170726
1252,10000962.SH,SSE,华夏上证50ETF期权1707认沽2.80,10000.0,ETF期权,P,欧式,2.8,20170726,20170720,20170726
1253,10000963.SH,SSE,华夏上证50ETF期权1708认购2.80,10000.0,ETF期权,C,欧式,2.8,20170823,20170720,20170823
1254,10000964.SH,SSE,华夏上证50ETF期权1708认沽2.80,10000.0,ETF期权,P,欧式,2.8,20170823,20170720,20170823
1255,10000965.SH,SSE,华夏上证50ETF期权1709认购2.80,10000.0,ETF期权,C,欧式,2.8,20170927,20170720,20170927
1256,10000966.SH,SSE,华夏上证50ETF期权1709认沽2.80,10000.0,ETF期权,P,欧式,2.8,20170927,20170720,20170927
1257,10000967.SH,SSE,华夏上证50ETF期权1712认购2.749,10185.0,ETF期权,C,欧式,2.749,20171227,20170720,20171227
1258,10000968.SH,SSE,华夏上证50ETF期权1712认沽2.749,10185.0,ETF期权,P,欧式,2.749,20171227,20170720,20171227
1259,10000292.SH,SSE,华夏上证50ETF期权1603认沽2.65,10000.0,ETF期权,P,欧式,2.65,20160323,20150723,20160323
1260,10000797.SH,SSE,华夏上证50ETF期权1706认购2.30,10000.0,ETF期权,C,欧式,2.3,20170628,20161129,20170628
1261,10000354.SH,SSE,华夏上证50ETF期权1508认沽2.00,10000.0,ETF期权,P,欧式,2.0,20150826,20150825,20150826
1262,10000046.SH,SSE,华夏上证50ETF期权1506认沽2.45,10000.0,ETF期权,P,欧式,2.45,20150624,20150210,20150624
1263,10000512.SH,SSE,华夏上证50ETF期权1602认购2.25,10000.0,ETF期权,C,欧式,2.25,20160224,20160105,20160224
1264,10000715.SH,SSE,华夏上证50ETF期权1611认购2.20,10000.0,ETF期权,C,欧式,2.2,20161123,20160929,20161123
1265,10000473.SH,SSE,华夏上证50ETF期权1606认购2.60,10000.0,ETF期权,C,欧式,2.6,20160622,20151109,20160622
1266,10000761.SH,SSE,华夏上证50ETF期权1701认购2.495,10220.0,ETF期权,C,欧式,2.495,20170125,20161125,20170125
1267,10000749.SH,SSE,华夏上证50ETF期权1701认购2.25,10220.0,ETF期权,C,欧式,2.25,20170125,20161124,20170125
1268,10000641.SH,SSE,华夏上证50ETF期权1607认购2.20,10000.0,ETF期权,C,欧式,2.2,20160727,20160530,20160727
1269,10000048.SH,SSE,华夏上证50ETF期权1509认沽2.45,10000.0,ETF期权,P,欧式,2.45,20150923,20150210,20150923
1270,10000085.SH,SSE,华夏上证50ETF期权1506认购2.70,10000.0,ETF期权,C,欧式,2.7,20150624,20150319,20150624
1271,10000084.SH,SSE,华夏上证50ETF期权1504认沽2.70,10000.0,ETF期权,P,欧式,2.7,20150422,20150319,20150422
1272,10001647.SH,SSE,华夏上证50ETF期权1902认购2.10,10000.0,ETF期权,C,欧式,2.1,20190227,20181227,20190227
1273,10001648.SH,SSE,华夏上证50ETF期权1902认购2.15,10000.0,ETF期权,C,欧式,2.15,20190227,20181227,20190227
1274,10001649.SH,SSE,华夏上证50ETF期权1902认购2.20,10000.0,ETF期权,C,欧式,2.2,20190227,20181227,20190227
1275,10001650.SH,SSE,华夏上证50ETF期权1902认购2.25,10000.0,ETF期权,C,欧式,2.25,20190227,20181227,20190227
1276,10001651.SH,SSE,华夏上证50ETF期权1902认购2.30,10000.0,ETF期权,C,欧式,2.3,20190227,20181227,20190227
1277,10001652.SH,SSE,华夏上证50ETF期权1902认购2.35,10000.0,ETF期权,C,欧式,2.35,20190227,20181227,20190227
1278,10001653.SH,SSE,华夏上证50ETF期权1902认购2.40,10000.0,ETF期权,C,欧式,2.4,20190227,20181227,20190227
1279,10001654.SH,SSE,华夏上证50ETF期权1902认购2.45,10000.0,ETF期权,C,欧式,2.45,20190227,20181227,20190227
1280,10001655.SH,SSE,华夏上证50ETF期权1902认购2.50,10000.0,ETF期权,C,欧式,2.5,20190227,20181227,20190227
1281,10001656.SH,SSE,华夏上证50ETF期权1902认沽2.10,10000.0,ETF期权,P,欧式,2.1,20190227,20181227,20190227
1282,10001657.SH,SSE,华夏上证50ETF期权1902认沽2.15,10000.0,ETF期权,P,欧式,2.15,20190227,20181227,20190227
1283,10001658.SH,SSE,华夏上证50ETF期权1902认沽2.20,10000.0,ETF期权,P,欧式,2.2,20190227,20181227,20190227
1284,10001659.SH,SSE,华夏上证50ETF期权1902认沽2.25,10000.0,ETF期权,P,欧式,2.25,20190227,20181227,20190227
