,high,pre_settle,oi,wind_code,volume,amount,settle,low,trade_date,close,open,change,bopu_symbol,local_symbol,pre_close
2018/9/25,2570.8,2576.4,16662.0,IH1810.CFE,13744.0,10552639440.0,2555.4,2546.0,20180925 00:00:00,2557.2,2567.2,-37.8,IH1810|FU|CFFEX,IH1810,2595.0
2018/9/26,2620.6,2555.4,19282.0,IH1810.CFE,18604.0,14475532800.0,2592.0,2565.0,20180926 00:00:00,2592.6,2568.8,35.4,IH1810|FU|CFFEX,IH1810,2557.2
2018/9/27,2595.6,2592.0,17892.0,IH1810.CFE,14989.0,11611380360.0,2586.8,2570.0,20180927 00:00:00,2582.8,2592.0,-9.8,IH1810|FU|CFFEX,IH1810,2592.6
2018/9/28,2630.0,2586.8,18768.0,IH1810.CFE,17950.0,14041756980.0,2604.6,2589.0,20180928 00:00:00,2609.6,2595.0,26.8,IH1810|FU|CFFEX,IH1810,2582.8
2018/10/8,2558.0,2604.6,18967.0,IH1810.CFE,17953.0,13594780140.0,2499.0,2482.6,20181008 00:00:00,2483.6,2541.6,-126.0,IH1810|FU|CFFEX,IH1810,2609.6
2018/10/9,2516.0,2499.0,18298.0,IH1810.CFE,16382.0,12272420280.0,2495.8,2481.0,20181009 00:00:00,2499.4,2487.2,15.8,IH1810|FU|CFFEX,IH1810,2483.6
2018/10/10,2525.0,2495.8,18680.0,IH1810.CFE,17669.0,13251885960.0,2498.8,2474.4,20181010 00:00:00,2500.4,2506.6,1.0,IH1810|FU|CFFEX,IH1810,2499.4
2018/10/11,2449.6,2498.8,17810.0,IH1810.CFE,21383.0,15499036620.0,2386.2,2364.4,20181011 00:00:00,2386.8,2420.0,-113.6,IH1810|FU|CFFEX,IH1810,2500.4
2018/10/12,2458.0,2386.2,16548.0,IH1810.CFE,19839.0,14415446220.0,2445.8,2394.2,20181012 00:00:00,2446.6,2402.0,59.8,IH1810|FU|CFFEX,IH1810,2386.8
2018/10/15,2451.8,2445.8,14917.0,IH1810.CFE,15684.0,11430510300.0,2415.6,2409.0,20181015 00:00:00,2415.0,2445.0,-31.6,IH1810|FU|CFFEX,IH1810,2446.6
2018/10/16,2465.6,2415.6,15109.0,IH1810.CFE,18005.0,13156004520.0,2417.6,2407.6,20181016 00:00:00,2420.0,2424.0,5.0,IH1810|FU|CFFEX,IH1810,2415.0
2018/10/17,2460.0,2417.6,13274.0,IH1810.CFE,20159.0,14700370740.0,2432.4,2381.8,20181017 00:00:00,2427.8,2458.4,7.8,IH1810|FU|CFFEX,IH1810,2420.0
2018/10/18,2418.8,2432.4,7396.0,IH1810.CFE,12038.0,8666906520.0,2380.4,2370.8,20181018 00:00:00,2370.8,2414.8,-57.0,IH1810|FU|CFFEX,IH1810,2427.8
2018/10/19,2459.0,2385.0,16347.0,IH1811.CFE,20132.0,14538642180.0,2450.4,2353.0,20181019 00:00:00,2439.2,2365.4,68.4,IH1811|FU|CFFEX,IH1811,2376.4
2018/10/22,2576.0,2450.4,17269.0,IH1811.CFE,23683.0,17973951360.0,2550.0,2463.2,20181022 00:00:00,2551.8,2463.2,112.6,IH1811|FU|CFFEX,IH1811,2439.2
2018/10/23,2555.0,2550.0,17977.0,IH1811.CFE,21630.0,16286884560.0,2469.6,2456.0,20181023 00:00:00,2466.0,2550.0,-85.8,IH1811|FU|CFFEX,IH1811,2551.8
2018/10/24,2538.0,2469.6,18755.0,IH1811.CFE,24636.0,18439781940.0,2484.6,2466.0,20181024 00:00:00,2480.8,2466.0,14.8,IH1811|FU|CFFEX,IH1811,2466.0
2018/10/25,2495.0,2484.6,18769.0,IH1811.CFE,22816.0,16802360580.0,2481.2,2421.8,20181025 00:00:00,2489.6,2428.0,8.8,IH1811|FU|CFFEX,IH1811,2480.8
2018/10/26,2509.4,2481.2,18239.0,IH1811.CFE,22292.0,16559354460.0,2462.2,2446.2,20181026 00:00:00,2470.2,2495.0,-19.4,IH1811|FU|CFFEX,IH1811,2489.6
2018/10/29,2478.8,2462.2,18520.0,IH1811.CFE,21004.0,15248846940.0,2392.4,2378.8,20181029 00:00:00,2391.4,2471.2,-78.8,IH1811|FU|CFFEX,IH1811,2470.2
2018/10/30,2452.6,2392.4,19456.0,IH1811.CFE,23819.0,17293179840.0,2427.4,2391.4,20181030 00:00:00,2421.4,2395.0,30.0,IH1811|FU|CFFEX,IH1811,2391.4
2018/10/31,2465.8,2427.4,18354.0,IH1811.CFE,21515.0,15758779920.0,2446.6,2415.6,20181031 00:00:00,2450.4,2431.8,29.0,IH1811|FU|CFFEX,IH1811,2421.4
2018/11/1,2505.0,2446.6,18315.0,IH1811.CFE,21610.0,16085983740.0,2463.6,2456.6,20181101 00:00:00,2460.0,2481.6,9.6,IH1811|FU|CFFEX,IH1811,2450.4
2018/11/2,2548.4,2463.6,18265.0,IH1811.CFE,23560.0,17800341660.0,2539.6,2491.2,20181102 00:00:00,2546.8,2530.0,86.8,IH1811|FU|CFFEX,IH1811,2460.0
2018/11/5,2530.6,2539.6,16564.0,IH1811.CFE,18186.0,13707020100.0,2509.8,2492.0,20181105 00:00:00,2511.0,2521.0,-35.8,IH1811|FU|CFFEX,IH1811,2546.8
2018/11/6,2513.6,2509.8,16704.0,IH1811.CFE,16482.0,12344779020.0,2497.6,2481.6,20181106 00:00:00,2499.2,2513.2,-11.8,IH1811|FU|CFFEX,IH1811,2511.0
2018/11/7,2527.0,2497.6,17222.0,IH1811.CFE,19909.0,14925374460.0,2483.8,2475.2,20181107 00:00:00,2480.6,2506.8,-18.6,IH1811|FU|CFFEX,IH1811,2499.2
2018/11/8,2516.8,2483.8,16209.0,IH1811.CFE,17670.0,13242800400.0,2488.8,2482.2,20181108 00:00:00,2490.4,2507.0,9.8,IH1811|FU|CFFEX,IH1811,2480.6
2018/11/9,2475.0,2488.8,16144.0,IH1811.CFE,16383.0,12051535320.0,2440.6,2433.8,20181109 00:00:00,2434.4,2475.0,-56.0,IH1811|FU|CFFEX,IH1811,2490.4
2018/11/12,2450.0,2440.6,15668.0,IH1811.CFE,15416.0,11282790120.0,2443.6,2425.0,20181112 00:00:00,2443.4,2435.0,9.0,IH1811|FU|CFFEX,IH1811,2434.4
2018/11/13,2477.4,2443.6,14492.0,IH1811.CFE,18253.0,13369430220.0,2465.6,2414.6,20181113 00:00:00,2460.6,2417.8,17.2,IH1811|FU|CFFEX,IH1811,2443.4
2018/11/14,2462.0,2465.6,10892.0,IH1811.CFE,14690.0,10758513360.0,2425.6,2421.2,20181114 00:00:00,2428.6,2461.2,-32.0,IH1811|FU|CFFEX,IH1811,2460.6
2018/11/15,2466.0,2429.8,18038.0,IH1812.CFE,12858.0,9452528400.0,2460.4,2430.4,20181115 00:00:00,2464.2,2435.2,35.6,IH1812|FU|CFFEX,IH1812,2430.0
2018/11/16,2492.8,2460.4,21355.0,IH1812.CFE,19580.0,14489532420.0,2470.4,2442.8,20181116 00:00:00,2462.6,2461.0,-1.6,IH1812|FU|CFFEX,IH1812,2464.2
2018/11/19,2501.4,2470.4,21757.0,IH1812.CFE,19300.0,14392297920.0,2493.8,2467.4,20181119 00:00:00,2499.8,2471.0,37.2,IH1812|FU|CFFEX,IH1812,2462.6
2018/11/20,2490.6,2493.8,22093.0,IH1812.CFE,19691.0,14567344620.0,2451.4,2445.0,20181120 00:00:00,2455.8,2486.8,-44.0,IH1812|FU|CFFEX,IH1812,2499.8
2018/11/21,2463.6,2451.4,21437.0,IH1812.CFE,16411.0,12075939360.0,2453.0,2436.0,20181121 00:00:00,2453.2,2438.0,-2.6,IH1812|FU|CFFEX,IH1812,2455.8
2018/11/22,2461.6,2453.0,22088.0,IH1812.CFE,17137.0,12536802120.0,2443.4,2423.6,20181122 00:00:00,2440.6,2460.0,-12.6,IH1812|FU|CFFEX,IH1812,2453.2
2018/11/23,2447.0,2443.4,22750.0,IH1812.CFE,17759.0,12908859540.0,2408.8,2403.2,20181123 00:00:00,2405.0,2438.0,-35.6,IH1812|FU|CFFEX,IH1812,2440.6
2018/11/26,2428.2,2408.8,22647.0,IH1812.CFE,16509.0,11947533840.0,2402.0,2395.2,20181126 00:00:00,2408.6,2414.0,3.6,IH1812|FU|CFFEX,IH1812,2405.0
2018/11/27,2419.4,2402.0,22809.0,IH1812.CFE,15896.0,11472980520.0,2393.8,2388.8,20181127 00:00:00,2395.4,2412.8,-13.2,IH1812|FU|CFFEX,IH1812,2408.6
2018/11/28,2433.2,2393.8,22926.0,IH1812.CFE,18043.0,13084761900.0,2423.2,2397.6,20181128 00:00:00,2423.2,2399.6,27.8,IH1812|FU|CFFEX,IH1812,2395.4
2018/11/29,2442.0,2423.2,22375.0,IH1812.CFE,16754.0,12194515980.0,2411.8,2407.2,20181129 00:00:00,2412.2,2438.0,-11.0,IH1812|FU|CFFEX,IH1812,2423.2
2018/11/30,2438.6,2411.8,22618.0,IH1812.CFE,17791.0,12942974100.0,2432.2,2410.4,20181130 00:00:00,2432.4,2412.8,20.2,IH1812|FU|CFFEX,IH1812,2412.2
2018/12/3,2505.4,2432.2,22660.0,IH1812.CFE,20556.0,15355149060.0,2489.0,2471.2,20181203 00:00:00,2488.8,2498.0,56.4,IH1812|FU|CFFEX,IH1812,2432.4
2018/12/4,2506.0,2489.0,23495.0,IH1812.CFE,22075.0,16497607980.0,2497.2,2480.8,20181204 00:00:00,2500.4,2485.4,11.6,IH1812|FU|CFFEX,IH1812,2488.8
2018/12/5,2500.0,2497.2,23007.0,IH1812.CFE,22638.0,16914553380.0,2490.6,2475.2,20181205 00:00:00,2490.0,2477.0,-10.4,IH1812|FU|CFFEX,IH1812,2500.4
2018/12/6,2468.4,2490.6,21701.0,IH1812.CFE,22210.0,16331590560.0,2444.0,2440.8,20181206 00:00:00,2443.8,2460.2,-46.2,IH1812|FU|CFFEX,IH1812,2490.0
2018/12/7,2453.6,2444.0,20233.0,IH1812.CFE,14849.0,10887601800.0,2436.4,2433.2,20181207 00:00:00,2433.4,2452.4,-10.4,IH1812|FU|CFFEX,IH1812,2443.8
2018/12/10,2433.4,2436.4,22073.0,IH1812.CFE,16087.0,11669336100.0,2418.0,2406.2,20181210 00:00:00,2416.8,2419.8,-16.6,IH1812|FU|CFFEX,IH1812,2433.4
2018/12/11,2425.8,2418.0,21267.0,IH1812.CFE,13992.0,10153499580.0,2417.4,2411.0,20181211 00:00:00,2423.2,2418.0,6.4,IH1812|FU|CFFEX,IH1812,2416.8
2018/12/12,2439.6,2417.4,21776.0,IH1812.CFE,16494.0,12016828500.0,2428.4,2420.2,20181212 00:00:00,2427.0,2439.4,3.8,IH1812|FU|CFFEX,IH1812,2423.2
2018/12/13,2473.6,2428.4,22067.0,IH1812.CFE,21749.0,16021065120.0,2461.4,2429.6,20181213 00:00:00,2460.2,2429.8,33.2,IH1812|FU|CFFEX,IH1812,2427.0
2018/12/14,2452.8,2461.4,19767.0,IH1812.CFE,17315.0,12662549940.0,2431.6,2427.0,20181214 00:00:00,2429.6,2449.0,-30.6,IH1812|FU|CFFEX,IH1812,2460.2
2018/12/17,2438.8,2431.6,20918.0,IH1812.CFE,18127.0,13204359480.0,2426.4,2417.0,20181217 00:00:00,2430.6,2429.2,1.0,IH1812|FU|CFFEX,IH1812,2429.6
2018/12/18,2432.8,2426.4,18046.0,IH1812.CFE,20199.0,14604622980.0,2401.2,2391.0,20181218 00:00:00,2398.2,2418.6,-32.4,IH1812|FU|CFFEX,IH1812,2430.6
2018/12/19,2405.6,2401.2,14019.0,IH1812.CFE,16595.0,11895470160.0,2373.8,2364.4,20181219 00:00:00,2372.6,2403.6,-25.6,IH1812|FU|CFFEX,IH1812,2398.2
2018/12/20,2376.6,2373.8,9295.0,IH1812.CFE,14395.0,10120883400.0,2333.6,2317.4,20181220 00:00:00,2336.2,2371.4,-36.4,IH1812|FU|CFFEX,IH1812,2372.6
2018/12/21,2338.4,2338.8,23547.0,IH1901.CFE,23327.0,16143519840.0,2302.0,2292.8,20181221 00:00:00,2313.2,2336.2,-23.0,IH1901|FU|CFFEX,IH1901,2342.0
2018/12/24,2323.0,2302.0,23741.0,IH1901.CFE,20973.0,14512323780.0,2309.8,2291.2,20181224 00:00:00,2312.2,2301.6,-1.0,IH1901|FU|CFFEX,IH1901,2313.2
2018/12/25,2316.4,2309.8,25237.0,IH1901.CFE,28305.0,19383849960.0,2305.2,2254.0,20181225 00:00:00,2303.0,2286.4,-9.2,IH1901|FU|CFFEX,IH1901,2312.2
2018/12/26,2307.4,2305.2,23763.0,IH1901.CFE,20919.0,14387217780.0,2292.0,2277.6,20181226 00:00:00,2284.6,2300.0,-18.4,IH1901|FU|CFFEX,IH1901,2303.0
2018/12/27,2319.0,2292.0,25310.0,IH1901.CFE,24321.0,16772141280.0,2286.2,2276.4,20181227 00:00:00,2287.6,2313.0,3.0,IH1901|FU|CFFEX,IH1901,2284.6
2018/12/28,2315.8,2286.2,25558.0,IH1901.CFE,24907.0,17170178640.0,2292.6,2284.6,20181228 00:00:00,2286.6,2291.4,-1.0,IH1901|FU|CFFEX,IH1901,2287.6
2019/1/2,2301.0,2292.6,25760.0,IH1901.CFE,22811.0,15511002420.0,2262.2,2250.8,20190102 00:00:00,2261.4,2297.8,-25.2,IH1901|FU|CFFEX,IH1901,2286.6
2019/1/3,2295.0,2262.2,24706.0,IH1901.CFE,22436.0,15295677540.0,2266.2,2259.0,20190103 00:00:00,2268.0,2259.6,6.6,IH1901|FU|CFFEX,IH1901,2261.4
2019/1/4,2319.8,2266.2,25699.0,IH1901.CFE,28964.0,19917599220.0,2309.8,2254.0,20190104 00:00:00,2316.2,2263.0,48.2,IH1901|FU|CFFEX,IH1901,2268.0
2019/1/7,2334.0,2309.8,23074.0,IH1901.CFE,24253.0,16852172460.0,2316.0,2307.0,20190107 00:00:00,2313.4,2325.8,-2.8,IH1901|FU|CFFEX,IH1901,2316.2
2019/1/8,2315.2,2316.0,21469.0,IH1901.CFE,18036.0,12483259020.0,2308.0,2300.2,20190108 00:00:00,2308.2,2315.2,-5.2,IH1901|FU|CFFEX,IH1901,2313.4
2019/1/9,2362.0,2308.0,23693.0,IH1901.CFE,27276.0,19185708420.0,2339.8,2321.2,20190109 00:00:00,2332.0,2323.2,23.8,IH1901|FU|CFFEX,IH1901,2308.2
2019/1/10,2349.6,2339.8,21167.0,IH1901.CFE,21044.0,14741808060.0,2337.0,2320.4,20190110 00:00:00,2335.4,2328.0,3.4,IH1901|FU|CFFEX,IH1901,2332.0
2019/1/11,2364.2,2337.0,21761.0,IH1901.CFE,22321.0,15731073360.0,2353.6,2336.0,20190111 00:00:00,2355.8,2346.6,20.4,IH1901|FU|CFFEX,IH1901,2335.4
2019/1/14,2354.2,2353.6,18669.0,IH1901.CFE,17403.0,12206133360.0,2333.4,2331.0,20190114 00:00:00,2332.8,2350.2,-23.0,IH1901|FU|CFFEX,IH1901,2355.8
2019/1/15,2378.8,2333.4,19798.0,IH1901.CFE,23494.0,16621281660.0,2374.2,2335.2,20190115 00:00:00,2375.8,2337.4,43.0,IH1901|FU|CFFEX,IH1901,2332.8
2019/1/16,2383.4,2374.2,14407.0,IH1901.CFE,17058.0,12147303180.0,2379.6,2363.0,20190116 00:00:00,2380.2,2371.0,4.4,IH1901|FU|CFFEX,IH1901,2375.8
2019/1/17,2399.2,2379.6,8709.0,IH1901.CFE,14297.0,10212420600.0,2378.8,2366.2,20190117 00:00:00,2370.4,2384.8,-9.8,IH1901|FU|CFFEX,IH1901,2380.2
2019/1/18,2424.4,2380.4,18779.0,IH1902.CFE,22599.0,16305865680.0,2417.0,2383.2,20190118 00:00:00,2415.2,2386.6,44.8,IH1902|FU|CFFEX,IH1902,2370.8
2019/1/21,2446.2,2417.0,18813.0,IH1902.CFE,21143.0,15432069900.0,2431.0,2414.4,20190121 00:00:00,2434.0,2414.8,18.8,IH1902|FU|CFFEX,IH1902,2415.2
2019/1/22,2433.0,2431.0,17848.0,IH1902.CFE,18870.0,13663824240.0,2403.0,2399.0,20190122 00:00:00,2405.6,2432.8,-28.4,IH1902|FU|CFFEX,IH1902,2434.0
2019/1/23,2419.6,2403.0,18338.0,IH1902.CFE,19222.0,13876256460.0,2399.0,2394.0,20190123 00:00:00,2396.4,2404.0,-9.2,IH1902|FU|CFFEX,IH1902,2405.6
2019/1/24,2419.6,2399.0,19522.0,IH1902.CFE,22748.0,16414286100.0,2414.4,2386.6,20190124 00:00:00,2413.8,2403.0,17.4,IH1902|FU|CFFEX,IH1902,2396.4
2019/1/25,2455.8,2414.4,19853.0,IH1902.CFE,23140.0,16954056240.0,2446.0,2420.4,20190125 00:00:00,2441.0,2424.0,27.2,IH1902|FU|CFFEX,IH1902,2413.8
2019/1/28,2475.6,2446.0,19304.0,IH1902.CFE,20710.0,15252352800.0,2438.4,2429.2,20190128 00:00:00,2440.0,2456.8,-1.0,IH1902|FU|CFFEX,IH1902,2441.0
2019/1/29,2465.2,2438.4,21083.0,IH1902.CFE,23753.0,17425103640.0,2458.0,2429.4,20190129 00:00:00,2458.8,2437.0,18.8,IH1902|FU|CFFEX,IH1902,2440.0
2019/1/30,2466.6,2458.0,18986.0,IH1902.CFE,19821.0,14590963860.0,2454.2,2443.6,20190130 00:00:00,2448.6,2448.2,-10.2,IH1902|FU|CFFEX,IH1902,2458.8
2019/1/31,2488.8,2454.2,20262.0,IH1902.CFE,22476.0,16690653900.0,2478.4,2455.8,20190131 00:00:00,2486.8,2458.4,38.2,IH1902|FU|CFFEX,IH1902,2448.6
2019/2/1,2506.0,2478.4,17025.0,IH1902.CFE,21146.0,15810433500.0,2499.8,2479.6,20190201 00:00:00,2505.6,2502.0,18.8,IH1902|FU|CFFEX,IH1902,2486.8
2019/2/11,2527.4,2499.8,17833.0,IH1902.CFE,18677.0,14032701840.0,2522.0,2485.6,20190211 00:00:00,2522.0,2485.6,16.4,IH1902|FU|CFFEX,IH1902,2505.6
2019/2/12,2536.8,2522.0,15764.0,IH1902.CFE,17454.0,13221858300.0,2530.2,2513.8,20190212 00:00:00,2531.6,2522.6,9.6,IH1902|FU|CFFEX,IH1902,2522.0
2019/2/13,2593.4,2530.2,14052.0,IH1902.CFE,20582.0,15750452760.0,2580.2,2526.2,20190213 00:00:00,2581.8,2533.6,50.2,IH1902|FU|CFFEX,IH1902,2531.6
2019/2/14,2595.8,2584.4,20667.0,IH1903.CFE,15110.0,11719114020.0,2588.0,2575.0,20190214 00:00:00,2585.6,2588.0,3.8,IH1903|FU|CFFEX,IH1903,2589.8
2019/2/15,2579.6,2588.0,25789.0,IH1903.CFE,24037.0,18386037780.0,2530.4,2523.0,20190215 00:00:00,2526.8,2577.0,-58.8,IH1903|FU|CFFEX,IH1903,2585.6
2019/2/18,2588.0,2530.4,26295.0,IH1903.CFE,25712.0,19843569720.0,2584.2,2546.0,20190218 00:00:00,2585.0,2548.4,58.2,IH1903|FU|CFFEX,IH1903,2526.8
2019/2/19,2621.0,2584.2,27879.0,IH1903.CFE,32185.0,25041898980.0,2579.6,2570.6,20190219 00:00:00,2580.0,2588.4,-5.0,IH1903|FU|CFFEX,IH1903,2585.0
2019/2/20,2604.8,2579.6,25858.0,IH1903.CFE,24976.0,19424975040.0,2589.6,2575.2,20190220 00:00:00,2591.4,2592.8,11.4,IH1903|FU|CFFEX,IH1903,2580.0
2019/2/21,2620.0,2589.6,28479.0,IH1903.CFE,31862.0,24788472960.0,2582.4,2569.2,20190221 00:00:00,2580.8,2586.6,-10.6,IH1903|FU|CFFEX,IH1903,2591.4
2019/2/22,2635.0,2582.4,27240.0,IH1903.CFE,32914.0,25540101960.0,2614.0,2559.4,20190222 00:00:00,2635.0,2580.6,54.2,IH1903|FU|CFFEX,IH1903,2580.8
2019/2/25,2836.6,2614.0,32130.0,IH1903.CFE,48567.0,39601980720.0,2789.8,2658.0,20190225 00:00:00,2836.0,2661.0,201.0,IH1903|FU|CFFEX,IH1903,2635.0
2019/2/26,2825.4,2789.8,30822.0,IH1903.CFE,47723.0,39853081260.0,2756.2,2732.0,20190226 00:00:00,2749.0,2824.0,-87.0,IH1903|FU|CFFEX,IH1903,2836.0
2019/2/27,2802.2,2756.2,32233.0,IH1903.CFE,45316.0,37636350240.0,2749.6,2728.0,20190227 00:00:00,2757.2,2757.8,8.2,IH1903|FU|CFFEX,IH1903,2749.0
2019/2/28,2780.0,2749.6,30089.0,IH1903.CFE,34242.0,28348223160.0,2754.2,2745.2,20190228 00:00:00,2753.8,2757.0,-3.4,IH1903|FU|CFFEX,IH1903,2757.2
2019/3/1,2829.2,2754.2,32962.0,IH1903.CFE,42061.0,35117571780.0,2807.2,2755.0,20190301 00:00:00,2823.6,2775.6,69.8,IH1903|FU|CFFEX,IH1903,2753.8
2019/3/4,2920.0,2807.2,35294.0,IH1903.CFE,49756.0,42687519780.0,2842.2,2818.4,20190304 00:00:00,2834.2,2844.4,10.6,IH1903|FU|CFFEX,IH1903,2823.6
2019/3/5,2846.2,2842.2,33253.0,IH1903.CFE,37097.0,31499125380.0,2834.0,2813.6,20190305 00:00:00,2835.0,2839.0,0.8,IH1903|FU|CFFEX,IH1903,2834.2
2019/3/6,2859.0,2834.0,34926.0,IH1903.CFE,41321.0,35068072560.0,2822.4,2795.8,20190306 00:00:00,2838.2,2836.0,3.2,IH1903|FU|CFFEX,IH1903,2835.0
2019/3/7,2833.6,2822.4,32725.0,IH1903.CFE,43043.0,36187618440.0,2802.2,2775.2,20190307 00:00:00,2794.4,2833.6,-43.8,IH1903|FU|CFFEX,IH1903,2838.2
2019/3/8,2759.6,2802.2,32505.0,IH1903.CFE,46161.0,37696671480.0,2703.6,2686.2,20190308 00:00:00,2691.6,2735.0,-102.8,IH1903|FU|CFFEX,IH1903,2794.4
2019/3/11,2720.2,2703.6,28764.0,IH1903.CFE,36278.0,29386704240.0,2702.8,2676.0,20190311 00:00:00,2706.4,2701.0,14.8,IH1903|FU|CFFEX,IH1903,2691.6
2019/3/12,2764.0,2702.8,26899.0,IH1903.CFE,38667.0,31749556620.0,2714.2,2701.0,20190312 00:00:00,2718.0,2734.0,11.6,IH1903|FU|CFFEX,IH1903,2706.4
2019/3/13,2755.4,2714.2,24549.0,IH1903.CFE,40056.0,32740285260.0,2731.8,2696.6,20190313 00:00:00,2726.6,2729.4,8.6,IH1903|FU|CFFEX,IH1903,2718.0
2019/3/14,2758.6,2731.8,14122.0,IH1903.CFE,26633.0,21897733020.0,2729.0,2717.8,20190314 00:00:00,2728.4,2726.0,1.8,IH1903|FU|CFFEX,IH1903,2726.6
2019/3/15,2797.6,2739.4,31625.0,IH1904.CFE,37874.0,31469599740.0,2765.2,2747.0,20190315 00:00:00,2768.0,2747.8,39.6,IH1904|FU|CFFEX,IH1904,2737.2
2019/3/18,2842.0,2765.2,31020.0,IH1904.CFE,37079.0,31159505640.0,2830.8,2760.4,20190318 00:00:00,2836.8,2777.2,68.8,IH1904|FU|CFFEX,IH1904,2768.0
2019/3/19,2856.0,2830.8,30018.0,IH1904.CFE,32857.0,27865310220.0,2814.0,2806.6,20190319 00:00:00,2812.6,2840.0,-24.2,IH1904|FU|CFFEX,IH1904,2836.8
2019/3/20,2845.0,2814.0,32376.0,IH1904.CFE,39283.0,33197105700.0,2819.6,2794.0,20190320 00:00:00,2819.0,2805.0,6.4,IH1904|FU|CFFEX,IH1904,2812.6
2019/3/21,2833.2,2819.6,31589.0,IH1904.CFE,36077.0,30500427540.0,2813.4,2803.6,20190321 00:00:00,2804.0,2825.0,-15.0,IH1904|FU|CFFEX,IH1904,2819.0
2019/3/22,2824.0,2813.4,30625.0,IH1904.CFE,34732.0,29191559100.0,2798.8,2776.2,20190322 00:00:00,2804.0,2810.0,0.0,IH1904|FU|CFFEX,IH1904,2804.0
2019/3/25,2772.2,2798.8,31299.0,IH1904.CFE,36500.0,30066562020.0,2726.8,2713.8,20190325 00:00:00,2717.2,2758.4,-86.8,IH1904|FU|CFFEX,IH1904,2804.0
20190326,2743.0,2726.8,30401.0,IH1904.CFE,31868.0,26019400680.0,2706.4,2698.6,20190326,2715.2,2741.0,-11.6,IH1904|FU|CFFEX,IH1904,2717.2
20190327,2755.0,2706.4,29031.0,IH1904.CFE,31188.0,25625986080.0,2739.0,2721.2,20190327,2739.0,2725.2,32.6,IH1904|FU|CFFEX,IH1904,2715.2
20190328,2744.4,2739.0,28871.0,IH1904.CFE,30270.0,24785902200.0,2737.0,2707.2,20190328,2738.2,2722.0,-0.8,IH1904|FU|CFFEX,IH1904,2739.0
20190329,2854.2,2737.0,30649.0,IH1904.CFE,38056.0,32060003280.0,2842.2,2747.0,20190329,2839.2,2751.0,102.2,IH1904|FU|CFFEX,IH1904,2738.2
20190401,2920.4,2842.2,29738.0,IH1904.CFE,35457.0,30825336660.0,2894.6,2867.8,20190401,2894.0,2868.0,51.8,IH1904|FU|CFFEX,IH1904,2839.2
20190402,2910.6,2894.6,28009.0,IH1904.CFE,25873.0,22469156040.0,2890.4,2883.0,20190402,2894.6,2898.0,0.0,IH1904|FU|CFFEX,IH1904,2894.0
20190403,2936.0,2890.4,29784.0,IH1904.CFE,29205.0,25434313980.0,2918.4,2873.2,20190403,2924.8,2879.8,34.4,IH1904|FU|CFFEX,IH1904,2894.6
20190404,2969.6,2918.4,30840.0,IH1904.CFE,34763.0,30740585220.0,2952.4,2921.2,20190404,2960.0,2934.0,41.6,IH1904|FU|CFFEX,IH1904,2924.8
20190408,3018.8,2952.4,31276.0,IH1904.CFE,36430.0,32594726580.0,2964.8,2941.2,20190408,2962.2,2990.0,9.8,IH1904|FU|CFFEX,IH1904,2960.0
20190409,2988.0,2964.8,29749.0,IH1904.CFE,31193.0,27785971860.0,2964.0,2949.0,20190409,2968.6,2970.2,3.8,IH1904|FU|CFFEX,IH1904,2962.2
20190410,3004.2,2964.0,29245.0,IH1904.CFE,34516.0,30694671960.0,2981.6,2940.6,20190410,2982.4,2958.4,18.4,IH1904|FU|CFFEX,IH1904,2968.6
20190411,3007.4,2981.6,29304.0,IH1904.CFE,37309.0,33055708080.0,2934.8,2915.2,20190411,2928.6,2985.4,-53.0,IH1904|FU|CFFEX,IH1904,2982.4
20190412,2939.4,2934.8,26878.0,IH1904.CFE,28923.0,25374786960.0,2924.2,2909.2,20190412,2928.2,2925.2,-6.6,IH1904|FU|CFFEX,IH1904,2928.6
20190415,3003.6,2924.2,27949.0,IH1904.CFE,40916.0,36501601380.0,2941.0,2917.2,20190415,2920.4,2981.0,-3.8,IH1904|FU|CFFEX,IH1904,2928.2
20190416,3032.0,2941.0,25069.0,IH1904.CFE,39902.0,35565513060.0,3015.2,2912.2,20190416,3031.4,2919.8,90.4,IH1904|FU|CFFEX,IH1904,2920.4
20190417,3041.6,3015.2,19364.0,IH1904.CFE,31222.0,28275373260.0,3016.8,2997.0,20190417,3015.4,3017.0,0.2,IH1904|FU|CFFEX,IH1904,3031.4
20190418,3021.0,3016.8,10484.0,IH1904.CFE,19145.0,17277995820.0,3006.0,2995.6,20190418,3003.6,3012.0,-13.2,IH1904|FU|CFFEX,IH1904,3015.4
20190419,3053.6,3006.0,0.0,IH1904.CFE,10687.0,9681812460.0,3023.71,2986.4,20190419,3024.0,3012.0,18.0,IH1904|FU|CFFEX,IH1904,3003.6
20190422,3061.0,3039.2,31464.0,IH1905.CFE,46831.0,42300232680.0,2976.4,2961.2,20190422,2980.4,3050.0,-58.8,IH1905|FU|CFFEX,IH1905,3050.6
20190423,3018.8,2976.4,31302.0,IH1905.CFE,40891.0,36697267320.0,2992.2,2972.0,20190423,2987.8,2972.0,11.4,IH1905|FU|CFFEX,IH1905,2980.4
20190424,3008.4,2992.2,34320.0,IH1905.CFE,46992.0,41955827160.0,2975.4,2934.8,20190424,2977.6,3004.6,-14.6,IH1905|FU|CFFEX,IH1905,2987.8
